ID Grupo X Y Forma_tumba Orientacion_tumba Construcciones_internas Sexo Rango_de_edad Categoria_edad Estadio_edad Datacion_propuesta Tipo_objetos Orfebreria Num_orfebreria Esmeraldas Num_esmeraldas Volantes Num_volantes Num_Herrera Num_Temprano Num_Tardio Ceramica Num_Ceramica Liticos Num_liticos Cuentas_collar Num_cuentas_collar Fauna Num_fauna2 Macrorrestos Num_macrorrestos
37.91.25.0.1. 4 977152.1544 997508.0658 Pozo_con_camara S Escalon NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37.94.26.0.1. 4 977153.1204 997505.7934 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37.97.29.0.1. 4 977152.1733 997504.7863 Pozo_con_camara E Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.109.27.0.1. 4 977144.6301 997481.5426 Pozo_simple S Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.10A,34A.0.3.0. 4 977159.1272 997482.5031 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.10B.23.0.1. 4 977160.0563 997482.4385 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
38.110.0.5.0. 4 977153.4589 997489.3301 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.111.26.0.1. 4 977152.7 997488.7453 Pozo_con_camara S Varias NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
38.14.18.0.1. 4 977161.0883 997478.2355 Pozo_con_camara E Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.18.10.0.1. 4 977154.5123 997472.4758 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.22,28.2.0.1. 4 977156.6192 997483.2071 Pozo_simple Otra Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.30.22.0.1. 4 977153.1968 997486.5854 Pozo_con_camara S Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.33,60.6.0.1. 4 977152.0517 997485.4159 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto Tardio 3 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1
38.34.0.4.0. 4 977157.6547 997483.0385 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.36,94.0.1.0. 4 977159.8949 997491.6915 Pozo_con_camara NA Escalon NA NA NA NA Tardio 2 0 0 0 0 1 1 0 1 1 1 2 0 0 0 0 0 0 1 740
38.44.8.0.1. 4 977149.6816 997472.5068 Pozo_simple N Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.45.7.0.1. 4 977149.5301 997474.7941 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.51.3.0.1. 4 977157.8109 997485.1421 Pozo_simple NA Ninguna NA 6_meses_+/-_3_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.54.4.0.1. 4 977150.4117 997485.2724 Pozo_simple S Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.57,58.25.0.1. 4 977152.193 997490.4669 Pozo_con_camara N Ninguna NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
38.57,58.25.0.2. 4 977151.8955 997489.7928 Pozo_con_camara N Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.62A.14.0.1. 4 977155.9592 997487.4184 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.62B.15.0.1. 4 977156.2228 997486.7205 NA N Ninguna NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.62B.15.0.2. 4 977156.6741 997487.3027 NA N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.65.12.0.1. 4 977146.6092 997482.9956 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 2 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 1 2 0 0
38.66.5.0.1. 4 977150.6867 997476.7584 Pozo_simple N Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0
38.68,69.21.0.1. 4 977157.6075 997490.2439 Pozo_simple E Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.70.0.2.0. 4 977148.757 997482.5193 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.72.20.0.1. 4 977157.5878 997491.7651 Pozo_con_camara N Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0
38.77.16.0.1. 4 977148.2319 997489.2617 Pozo_con_camara Otra Escalon NA 2_años_+/-_8_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.8.9.0.1. 4 977155.8555 997477.3078 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.84.13.0.1. 4 977143.2848 997482.1053 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto Tardio 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
38.85.11.0.1. 4 977145.0546 997480.0244 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.88.19.0.1. 4 977145.2538 997486.6357 Pozo_simple N Ninguna NA Nacimiento_+/-_2_meses Perinato Perinato NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0
38.89.17.0.1. 4 977144.1366 997486.8134 Pozo_simple Otra Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
38.93.1.0.1. 4 977145.0725 997485.745 NA NA Ninguna Indeterminado 5_años_+/-_16_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0
38.95.24.0.1. 4 977156.0347 997490.0739 Pozo_con_camara Otra Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0
39.10.1.0.1. 3 977169.7149 997455.1717 Pozo_simple Otra Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.13.0.2.0. 3 977160.4385 997465.8954 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.18.0.3.0. 3 977154.3448 997466.6583 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.19.0.4.0. 3 977152.5028 997466.9724 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.20.0.5.0. 3 977157.6979 997459.1967 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.22.0.6.0. 3 977157.5807 997458.56 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.31.0.7.0. 3 977153.7687 997451.8864 Pozo_simple NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.33.0.8.0. 4 977151.2837 997468.5615 Doble_pozo NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39.35.2.0.1. 3 977155.8005 997457.551 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
39.5.0.1.0. 3 977159.0372 997466.356 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.1.1.0.1. 4 977193.1053 997522.4259 Pozo_simple S Ninguna Indeterminado Mayor_de_18_años Adulto Adulto Tardio 2 0 0 0 0 0 0 0 0 1 1 1 0 0 1 2 0 0 0 0
4.100.9.0.1. 4 977175.9687 997520.0363 Pozo_simple Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0
4.100.9.0.2. 4 977176.0602 997520.3046 Pozo_simple Otra Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.102.11.0.1. 4 977177.4077 997511.8319 Pozo_simple NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.103A.10.0.1. 4 977179.064 997530.4551 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.103C.27.0.1. 4 977180.0392 997530.5231 Pozo_con_camara S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.107.5.0.1. 4 977180.1687 997511.7883 Pozo_simple Otra Ninguna NA NA NA NA Temprano 2 0 0 0 0 0 0 0 2 0 1 2 1 1 0 0 0 0 0 0
4.110.22.0.1. 4 977180.783 997516.4565 Pozo_simple NA Lajas NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.112.0.5.0. 4 977179.8551 997525.613 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.121.18.0.1. 4 977189.6246 997526.8681 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.124.0.6.0. 4 977179.6589 997519.8701 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.125.24.0.1. 4 977185.3941 997522.2545 Pozo_con_camara S Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.126.20.0.1. 4 977186.328 997524.0371 Pozo_simple S Ninguna NA 11_años_+/-_30_meses Subadulto Infantil_II Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
4.127.14.0.1. 4 977185.2416 997527.171 Pozo_simple NA Escalon NA 12_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.133.16.0.1. 4 977183.6657 997526.4 Pozo_simple NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.140.13.0.1. 4 977188.5453 997523.255 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0
4.142.17.0.1. 4 977188.573 997519.3932 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.144.21.0.1. 4 977180.7407 997528.4538 Pozo_simple NA Lajas NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
4.146.0.7.0. 4 977185.1255 997519.968 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.153.26.0.1. 4 977186.5635 997529.0577 Pozo_simple E Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.155.0.1.0. 4 977183.8502 997527.8123 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.168.29.0.1. 4 977173.2655 997522.3116 Pozo_simple E Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.18.2.0.1. 4 977192.3141 997516.952 Pozo_simple S Ninguna Indeterminado Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4.18B.0.2.NA. 4 977191.8842 997515.4139 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.19.0.3.NA. 4 977190.6562 997528.2977 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.28.25.0.1. 4 977191.838 997532.3114 Doble_pozo NA Ninguna NA NA NA NA Herrera 2 0 0 0 0 0 0 1 0 0 1 1 1 2 0 0 0 0 0 0
4.33.3.0.1. 4 977191.8991 997535.4262 Pozo_con_camara NA Ninguna Indeterminado NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
4.61.6.0.1. 4 977184.973 997524.3433 Pozo_simple NA Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.77.8.0.1. 4 977188.4228 997529.9168 Pozo_con_camara NA Escalon NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.79.0.4.0. 4 977181.7751 997530.616 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.80.19.0.1. 4 977186.9963 997528.9395 Pozo_simple Otra Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.82.28.0.1. 4 977176.6739 997529.6319 Pozo_simple S Varias NA Mayor_de_18_años Adulto Adulto NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.83.4.0.1. 4 977184.0509 997529.5082 Pozo_con_camara NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.83.4.0.2. 4 977184.1716 997529.8116 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.83.4.0.3. 4 977183.9104 997529.2163 Pozo_con_camara NA Escalon NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.84.7.0.1. 4 977177.784 997528.3281 Pozo_simple N Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.84.7.0.2. 4 977177.7892 997528.4431 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.90.23.0.1. 4 977180.6316 997526.0585 NA N Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.97.12.0.1. 4 977174.7968 997523.4906 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.98.15.0.1. 4 977177.8344 997524.8275 Pozo_simple E Escalon Femenino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40.12,62.0.2.0. 3 977157.4594 997436.5851 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40.27.0.3.0. 3 977154.4864 997442.7479 Doble_pozo NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40.38.2.0.1. 3 977169.8134 997437.1042 Pozo_simple S Varias NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
40.44.1.0.1. 3 977167.9262 997445.1766 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40.45.0.4.0. 3 977168.2124 997439.9308 Doble_pozo NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40.47.0.5.0. 3 977169.0398 997433.4363 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.1.7.0.1. 3 977174.7334 997430.5789 Pozo_con_camara E Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.11.0.5.0. 3 977175.6402 997421.4488 Pozo_simple NA Escalon NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
41.12,12A.16.0.1. 3 977174.6273 997426.1125 Pozo_con_doble_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.12,12A.16.0.2. 3 977172.9048 997426.0482 Pozo_con_doble_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.12,12A.16.0.3. 3 977173.0088 997425.6829 Pozo_con_doble_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.12B.0.4.0. 3 977173.7736 997425.9946 Pozo_simple NA Lajas NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.16.10.0.1. 3 977171.4564 997429.4354 Pozo_con_camara Otra Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1
41.18.4.0.1. 3 977173.3092 997422.7425 Pozo_con_doble_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.2.17.0.1. 3 977173.9895 997427.2304 Pozo_simple NA Ninguna NA 10_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.23.0.3.0. 3 977174.0697 997417.1782 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.24.12.0.1. 3 977173.2025 997416.5551 Pozo_con_camara S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.28.13.0.1. 3 977174.133 997414.8076 Pozo_con_camara NA Varias NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
41.29.11.0.1. 3 977170.5265 997424.0976 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.30.14.0.1. 3 977171.1991 997425.9566 Pozo_con_camara Otra Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.31.8.0.1. 3 977169.6595 997427.7517 NA Otra Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.3A.5.0.1. 3 977178.748 997421.1518 Pozo_con_camara Otra Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
41.3B.0.1.0. 3 977177.9684 997420.6804 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.3C.6.0.1. 3 977177.6651 997420.1138 Pozo_simple NA Ninguna NA 10_años_+/-_30_meses Subadulto Infantil_II NA 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 0 0
41.3C.6.0.2. 3 977177.7136 997420.0532 Pozo_simple NA Ninguna NA 10_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.4.3.0.1. 3 977177.374 997419.4907 Pozo_simple S Huellas_de_poste NA 5_años_+/-_16_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0
41.48.15.0.1. 3 977172.2395 997422.1305 Pozo_con_doble_camara NA Varias NA NA NA NA NA 3 1 4 0 0 1 2 0 0 0 0 0 1 14 1 1 0 0 0 0
41.48.15.0.2. 3 977172.4022 997421.0935 Pozo_con_doble_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.48.15.0.3. 3 977171.1186 997420.6211 Pozo_con_doble_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.48.15.0.4. 3 977169.9967 997421.099 Pozo_con_doble_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.48.15.0.5. 3 977170.2745 997422.2034 Pozo_con_doble_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.48.15.0.6. 3 977171.4542 997423.0411 Pozo_con_doble_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.48.15.0.7. 3 977171.3743 997422.4725 Pozo_con_doble_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.48.15.0.NI1. 3 977170.7154 997421.6083 Pozo_con_doble_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.48.15.0.NI2. 3 977171.5463 997421.4938 Pozo_con_doble_camara NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.5.9.0.1. 3 977177.772 997418.8919 Pozo_simple NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.6.0.2.0. 3 977176.3655 997414.7221 Pozo_con_camara NA Lajas NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.7.18.0.1. 3 977176.0786 997418.9885 Pozo_con_camara N Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.8.1.0.1. 3 977176.7202 997418.5694 Pozo_simple S Huellas_de_poste NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41.9.2.0.1. 3 977176.5641 997420.4351 Pozo_simple NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42.11.13.0.1. 3 977182.0737 997400.6691 Pozo_con_camara S Escalon NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42.139.11.0.1. 3 977179.9017 997400.9688 Pozo_simple S Ninguna NA 9_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42.14A.16.0.1. 3 977182.2705 997397.0213 Pozo_con_nicho Otra Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
42.14A.17.0.1. 3 977182.1588 997396.6515 Pozo_con_nicho Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42.14B.18.0.1. 3 977179.7319 997396.0791 Pozo_con_doble_camara S Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
42.21.12.0.1. 3 977180.4922 997401.9565 Pozo_con_camara NA Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
42.23,25.10.0.1. 3 977179.0784 997402.1496 Pozo_con_camara_y_nicho S Escalon NA 15_años_+/-_36_meses Subadulto Juvenil NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
42.24.9.0.1. 3 977178.7675 997403.5625 Pozo_con_camara O Escalon NA Mayor_de_18_años Adulto Adulto NA 2 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0
42.26.14.0.1. 3 977178.0158 997400.9622 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42.29A.7.0.1. 3 977177.653 997404.2859 Pozo_con_nicho E Varias NA Mayor_de_18_años Adulto Adulto Temprano 2 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0
42.29B.8.0.1. 3 977176.1561 997404.6878 Pozo_con_camara Otra Huellas_de_poste NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42.29B.8.0.2. 3 977175.9856 997404.5793 Pozo_con_camara Otra Huellas_de_poste NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
